,user_id,actual,recommendations
1634,2295,"[ 896958 1106523  923673  993592 5565612 1122928  842522  899624  956284
  978077  999270 9333734 8090532]","[899624, 1106523, 1029743, 976199, 839419]"
1635,2296,"[  862035   870315   872762   968687  1029743  1041376  1051283  5569230
   845677   940947   951590   979707   999714  1062128   892048   913210
   915459   879373   902396   923149  1016800  5568378  9881593   825343
   867931   895295   896862   907631   933067   959830   978129  1016709
  1069522  7441180 12262978   906883   944137  1005493   819978   823365
   843898   848029   856252   859010   859075   879734   879876   885023
   933835   949965   951561  1004906  1042438  1042907  1067606  1101010
  1118033  1118757  1135476  1138443  1139023  5568197  6553398  8090993
  9245108 10150194  1124077  1131384  9527325   872342   961234  1015548
  1081177  1116005  7155863  8118675 10456568 15926886]","[937292, 1044078, 844179, 933835, 908318]"
1636,2297,[1057350 1082185],"[1106523, 878996, 1081177, 854852, 857006]"
1637,2298,"[ 826666  948832 1012587 1022254 1082185 1104649 7168026  845622  871756
  957063 1004906 9245106]","[1106523, 844179, 910032, 1044078, 1131438]"
1638,2299,"[  829323   834491   866211   897954   908318   936914   970202  1091858
  6602697 14106445   962777  1077373  1063707  8019233 15926886]","[6602697, 8203834, 1127831, 878996, 1081177]"
1639,2300,"[  835558   876232   878996   923673   964520  1031831  1044078 12695224
 12810422   836758   870515   871756   888275   933729   965766   994223
  1013807  1021715  1038692  1082185  5564303  5568197  8273833 10149640
 10344585]","[1029743, 1044078, 5568729, 7464370, 6514160]"
1640,2301,"[ 1026292  1123959   849297  1044078  8291322   962229  1018809  1110031
  1119860 12302069 15926844]","[5569230, 1029743, 983584, 8090521, 12302069]"
1641,2302,"[  837865   873964   952521   995896  1079023   856252   871611   907625
  1089954 10149640   823704   844179   859075   862671   990797  1138467
  5568378 12427353 13382402  1082185]","[1029743, 8090532, 1004906, 865456, 823704]"
1642,2303,[ 957951  823721  907631  998119 1082185 1101744 6463789],"[1029743, 1002771, 1127831, 1112238, 5569230]"
1643,2305,"[  878996   999104  1024032  1060673  1069039  1077373  1082185  1090711
  1131344  9885544 12810393   917543   960732   965530   970760  1037417
  1053282  1059347  1092120  1135476  5568860  9835509  9926758 12648296
 15831255 15926844]","[1029743, 999858, 9835509, 1105488, 854852]"
1644,2307,"[ 834117  892314  901062  927382  948953  953561  964221 1007148 1058068
 1082185  883003 1026209 1070845 1008814 1018740 1098844  880234  892531
  938118  999198 1138443]","[913210, 916122, 883003, 902094, 971922]"
1645,2308,[  878996  1070820  1098844  1116050  5575861 13007435],"[1029743, 1068292, 854852, 878996, 857006]"
1646,2312,"[ 1005274  1019643  1061982  1070820  1101437  9803718   867469  1113780
 12731436   849066   849205   879699   916122  1022527  1082185  8090440
  9245106   991223  1060543  1127328   865156   946995  1137688 12262832
 13417761   880427 12132513  6034857   853449   909714   979707  1007210]","[1127831, 878996, 6034857, 951412, 916122]"
1647,2314,"[  872137   979707  9655696   906183   910207   938300   965693   985999
  1131488  9677939   948298   969866  1109014  1135258 10143784]","[951412, 985999, 1070845, 916993, 878996]"
1648,2315,[  961979  8090440  1130951  7152455 12172240],"[1106523, 1029743, 916122, 5569230, 878996]"
1649,2317,"[  819978   829291   844179   849003   854852   923673   933835   971922
   994223  1038985  1042765  1055425  1098844  1101980  1104343  1121321
  1131321  1135476  1138854  5590965 12524067 15596834]","[857503, 866211, 933835, 916122, 1029743]"
1650,2319,[930335],"[1029743, 5569230, 844179, 999858, 838186]"
1651,2322,"[  976293  6514042   876624   999563  1007571  1031447  1044259  1077373
  1082185  9676938 13417954   852856  5572234   963868  1053924  1135476
  6034780  1046816  9676944  9677791 10356076   878857   892862  1026118
  1112238 15972790   829645   845208   903800   970866  1010582  1033372
  1110409  6391089  7151074  9483753]","[878996, 916122, 854852, 1026118, 908318]"
1652,2323,"[  829563   899019   951954   981288   995478   996259  1048272  1068719
  1082185  7463287  9420337 14106445   823704   837304   865456   898847
   990797  1051211  1075175  1121656  6602447  6979803  9677690]","[930118, 1022097, 1106523, 878996, 1029743]"
1653,2324,[ 944139 1082185  948381  893221  938118  987734  995358 1029743 1121256],"[1029743, 852856, 5568489, 981086, 1011457]"
1654,2328,"[  822970   849297   866211   890909   913038   951412   988202  1000237
  1016421  1027849  1055504  1109136  1136657  5564303  5568320  6554188
  8019808  8249443 13877192   887078   908283   908318   948086   951590
   972931   976652  1033142  1042438  1055425  1082990  1106523  5564901
  8090541  9859111 12262778   970747  5570882  8119318   897946   922736
   944836  1009187  1014948  1075214  1133254  5568378  5578856  9297223
   854943   859924   965555   990797  1031253  1135971  1139915  9268695
  9836460]","[5568729, 1127831, 1081177, 1048257, 854852]"
1655,2330,"[  824305   830526   844179   844282   846764   883932   925854   945611
   956902   964835   979707  1043730  1076580  1082185  1110692  1115175
  1126899  1134222  5568661  5585701  6463649  6463874  9420140  9832070
 12326050 13158992 13506200]","[1126899, 1029743, 1127831, 834117, 1081177]"
1656,2331,"[  825731   831063   856252   859075   868548   886996   940947   948650
   990797  1013807  1016276  1070820  1082185  1131382  1137505  1138677
  6423911 13213057   835796   872762   878996   933835   972931   998444
  5568378 10150101]","[844179, 890695, 1029743, 854405, 839419]"
1657,2333,"[1122568  831509  865456  871756 1041796 6463727  923673 1000050 1007210
 5569845 5570408]","[5585510, 1116050, 13158992, 866755, 986912]"
1658,2334,"[  820291   868548   881101   898867   951590   997796  1024051  1029743
  1053730  1068291  1110244  1119112  5566800  5568378 13186440   914318
   831063   883068  1137346  8090537 12262992   946839  1092885   825289
   844179   954997   962816   979707   999270  1022527  1029685  1071342
  1081177  1082185  1101445  1110692  1128240 13672065   847790   852856
   859154   901916  1005202  1042438  1088683  5572220 10149640   874972
   899624  1105301   838186   893018  1090621   910473  1075368  1102416
  8293440]","[907631, 823704, 899624, 844179, 1044078]"
1659,2335,[ 951590  964968 1026209 1062572 1091383 1123434 9527187 5592931 5571176],"[12302069, 1106523, 5569230, 1029743, 899624]"
1660,2336,"[  906625   844175   844179   861279   963971  1029743  1082185  1135552
  5568378  5585510 12757316]","[1029743, 1106523, 5568378, 1044078, 844179]"
1661,2337,"[ 878996 1082185 1121360  940766  957063 1067695 1106523 1135476 6034857
  846823 1131344  845208  855626  940731  951412  834303]","[1044078, 1081177, 910032, 1022428, 899624]"
1662,2338,"[ 933835  971922  989409 1023196 1070727 1091865 1106523 9420337  870804
  916424  986912 1026118 1044500 1094223 8090532]","[1106523, 1127831, 916122, 7139529, 897954]"
1663,2340,"[  842522  1082185  1099089  1121360  9546982   826385   865456   871061
   913210   936355   942654   957013   979707  1004906  1015785  1051781
  1054262  1100972  1116020  9333734 12428017  1075007  1134210   822225
   859075]","[1106523, 834117, 899624, 1004906, 1029743]"
1664,2341,"[ 1058243   866211   924531   982790  1009437  1054262  1106523  5568378
 12301100 15717057]","[844179, 1044078, 1106523, 5569230, 8090537]"
1665,2342,"[ 950894  965766 7166865  880150 1037863  866548  979707 1060831  878996
 1004906 1016800 1056509 1100927 7139529]","[1029743, 1004906, 844179, 916122, 899624]"
1666,2343,"[ 926737 5981072  884344 1016709 1061747  819978  959272 1016298 1061982
 1074754 1110244]","[1029743, 916122, 5569230, 6534480, 844179]"
1667,2344,"[  835618   837865  1037863  1082185  5585510  7025362 12757316 15926886
 15926887]","[5569230, 1106523, 8090537, 862799, 6534035]"
1668,2345,[ 831712 1034176 6534030  979707 1107373 9835509],"[1044078, 1029743, 916122, 844179, 983584]"
1669,2347,"[ 845914 1029743 1030981  849003  863169  923673 1007210 1128271 6979518
 8090521 1009187 7442056 7442180]","[1029743, 5569230, 8090521, 1065538, 5569471]"
1670,2350,"[  951590   960791   979707   982790   994685   999198  5568378  5568721
  5569327 15717057 15926844   858419   859154   966348  1068957  1109948
 16770156]","[1029743, 1106523, 844179, 12302069, 910032]"
1671,2351,"[  850768   903350  1048727   845208   899624   967994  1049735  9521787
 12810391   839485   862799   872762   909714   921504   938118   957013
   959316  1110779  1117116  5585510 12484491   871722   845265   878996
   918676   995876  9676866 16100266   864335   866211  1137775   825703
   930666  1101175  1044487   869728   930603   995358  1001412  1082185
  1087081  1135476  1137688  9297615  9521679 13007986 13417761   890344
  1112205  5567874  6534482  8090513  8090536 12695874]","[6034857, 854852, 8181451, 1034176, 916122]"
1672,2354,[ 954778  999250 5567715 7441102],"[916122, 1126899, 944836, 913210, 12262778]"
1673,2359,[ 907418 1015731 1059994 7167945  844179 1044078],"[1106523, 1044078, 12301100, 9836106, 983659]"
1674,2360,"[ 1094308  1014458  1056509  1082185  1087268  6514030  8069350 10344718
 12988031   845307   979707  1081177  1137775 13381631   834117   869728
   878996   883003   909714  1132771  8090537  8091550 15926886 12484491
 12171656   844991   933067]","[971922, 883003, 1029743, 844179, 909714]"
1675,2361,"[ 831937  863885 1085983 1138858  844179  897954  962991  977559  989824
 1082185 1100972 1109136 1135552]","[935393, 1096458, 823704, 897954, 902172]"
1676,2363,[ 870515  916122  951412 1119405 1135476 6034780],"[1029743, 946839, 944137, 1106523, 834117]"
1677,2366,"[  843898  1006184 15926927   834117   844179   898466   954673   979707
   999270  1004906  1012701  1123101 15830972   844991   849202   940766
   945611  5568729 15717057   968732]","[854405, 913210, 1004906, 1044078, 1012701]"
1678,2368,"[  843346   857540   878222   910032   981086   994685  1056509  1085138
  1131382  5995985   856252   940766  1027068 12301109]","[1029743, 981086, 844179, 5568729, 1027168]"
1679,2369,"[  840890   842140   845975   849297   916122   940766   949151   951176
   995965   998444  1053530  1055504  1061982  1062002  1081177  1101010
  1112387  8090508  8090542  8090653  9487613 12302069 13213075]","[1029743, 1040807, 1121059, 8090440, 914318]"
1680,2370,"[  901666  1026118  1048918  1075214  6533608  9653714 13380863   844179
   849202   860248   993638  1092937  1110409  5568378  5569471  7442056
 10149640 10344585   859010  5568729  1021519]","[1043751, 916122, 5569471, 993638, 5569230]"
1681,2372,[ 1042438 15717057],"[1029743, 5569230, 844179, 8090532, 862799]"
1682,2373,[1029743],"[1106523, 1029743, 5569230, 878996, 986912]"
1683,2374,"[  871570   899682   995198   995896  1027168  1036347  1044078  1067795
  1070820  1082185  1084310  6463483  7442056  9194664 13115375   835098
   970866   983267   985999  1022254  6534030   880308  1021519  7409997]","[1070702, 1070820, 1000753, 844179, 835098]"
1684,2375,"[ 899624  902172 1012941 1068292 5585510  823704 7441498  845208  848029
  854373  869465  873160  880377  918994  964120  965766  986021  998556
 1020823 1079023 1092937 1117514 1135476 6034857]","[899624, 1106523, 5585510, 896613, 866211]"
1685,2376,"[ 1115800   834826   838859   865528   879506   897954   908318  1010870
  1031831  1082185  1135476  5592694  8090537   819978   916993  1043787
  1057168  1101010 15926886   899459   907625  1070820  1101502]","[844179, 916122, 1043751, 999858, 5569230]"
1686,2377,[1055168],"[1004906, 1055168, 910032, 854405, 839419]"
1687,2378,"[  834117   834399   835098   862318   897752   916122   916758   948650
   990797   995916  1014509  1068719  1076161  1082185  1128016  9527323
 16729299   833241  1030318  1076842 12301109 12731447 13213082   821209
   866211   917438   995408  1041032  1051516  1054262  1079987  1100972
  5995228  7155863  9677366  9835509 10149640 12811532 13775274   859010
   940766   951190   995965  1000050  1004906  1027168  1130517  1135476
  5570408  7167903 12263463 15926844   951227]","[1128016, 1044078, 933835, 866211, 5568729]"
1688,2379,[ 951071 1069003 1128016 5568729 7139529],"[854405, 916122, 1080853, 7139529, 6633210]"
1689,2380,"[ 1082185  5585510   866211  1008400  1056973  5570408  6979518 13190524
   822115  1027168  7409941]","[1029743, 1122358, 948670, 916122, 1106523]"
1690,2381,[ 1009719  9297194 12301109  1133191   890695   866211   933835],"[844179, 916122, 1106523, 854405, 890695]"
1691,2385,[ 892531  931255 8090521 1034955 1041796 1115553 1008288],"[1044078, 1029743, 844179, 866211, 916122]"
1692,2386,[6391291 9296836],"[1029743, 1106523, 1081177, 916122, 5568378]"
1693,2387,[917033],"[940947, 1016800, 926905, 1029743, 917033]"
1694,2388,"[ 1102416   859075   893018   901666   916122   994685   998444  1078100
  1131344  1139525  9526537 12301404]","[1106523, 982469, 1029743, 1081177, 916122]"
1695,2389,[913210 937736 982790],"[1029743, 844179, 1044078, 1106523, 1022254]"
1696,2392,[844179],"[844179, 12301109, 956486, 1068719, 1106523]"
1697,2393,"[6391089  821209  847207  908318  938138 1013389 1029372 1059473 5572884
 7409874]","[854852, 944836, 6391381, 847207, 976199]"
1698,2395,[1056836 1082185 8090537 9835619  949294 1014458 5569230 6423786],"[5569230, 993638, 1106523, 1044078, 1072523]"
1699,2397,"[  863447   865026   883932   951590   974743  1051516  1112825  5569230
 13877192]","[1106523, 878996, 883932, 940947, 5569792]"
1700,2399,[974156 986912],"[1106523, 1068292, 864048, 993638, 1012587]"
1701,2400,"[ 911311  912860  982790  996009 1011427 1119860 1139216  838186  907099
 1053282 1112754 1132911  948384 1014948 1110624 5566717 5568995 5569845]","[1044078, 907631, 1106523, 972143, 5569845]"
1702,2401,[  831628  1037863  1082185   819840  5585510   848029 12427353],"[1106523, 5585510, 825343, 828106, 965267]"
1703,2404,"[  835558   847139   909714   916122   927382   965766  1006342  1048068
  1082185  1135573  5568758  6034857  6633273  9677466  9677624  9677690
 12781777]","[1106523, 1029743, 878996, 5569230, 986912]"
1704,2405,"[ 821741  936914  948832  962229 1029313 1127470 5564526 6443350 6463710
  934399  960791 1013597 1022527 1031831 1082185 1122928]","[6602697, 854405, 839419, 5568378, 1091383]"
1705,2406,"[  874618   899019   978343  1000050  1006878  1042942  1069609  1082185
  6602697 10344718   820011   863493   938300   961980   970747  6034857
 12987976 12988031 13190349   951227  7168058   934172  1023466   865174
   983665  1009187  1027642  9676938]","[866211, 1126899, 5569230, 1127831, 5569471]"
